date,campaign_id,campaign_name,ad_group_id,ad_group_name,search_term,search_term_status,match_type_delivered,impressions,clicks,cost,conversions,conversions_value
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,fortified roof requirements,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,g&j remodeling,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,golden hammer construction,NONE,BROAD,1,1,8.11,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,greco general contracting,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,greco general contracting inc,NONE,BROAD,3,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,gulf coast construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,handyman,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,hometown contractor,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,j star construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,john henderson construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,l&m roofing,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,louisiana fortified roof program,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,metal roof chimney flashing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,nick's exterior home maintenance,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,pk roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,real home roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roof grants for homeowners,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roof inspection,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roof squad,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roof technologies,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing flashing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing supplies near me,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing the right way,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,standing seam metal roof valley flashing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,sunlight contractors new orleans reviews,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,total roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,20 ft metal roofing price,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,abc metal roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,advance siding,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,aluminum insulated roof panels price,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,apex roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,b and h roofing,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,bear construction llc,NONE,BROAD,1,1,16.26,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,castle roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,contractors near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,empire roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ensured roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,family roofing shingle company llc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,fortified roof program,NONE,BROAD,3,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,goldin metals,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,goldin metals gulfport,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,grizzly roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,guardian roofing company,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,gutter,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,hds contractors,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,hometown contractor,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,hudco roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,hutchinson roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,insulated metal roofing,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,integrity roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,john henderson construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,lifetime roofing,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,mechanical seam roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,metal roof supplies near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,modified bitumen roll roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,orleans sheet metal,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,pk roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,premier roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,qca roofing inc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,real home roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,reeds metal,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,revival roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ridge cap ventilation,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roof grants for homeowners,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roof inspection,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roof inspection report,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roof inspectors,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roof maxx,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roof squad,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roof technologies,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing material,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing product,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing supplies near me,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,spectra gutter systems,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,stormguard roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,techos para casas,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,torch down roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,total roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,tpo roofing material,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,voodoo roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,zelaya roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofer near me,NONE,NEAR_EXACT,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,arc roofing new orleans,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,independent roof inspectors near me,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,new orleans roofers,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,orleans sheet metal,NONE,NEAR_PHRASE,6,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing companies new orleans,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,slidell roofer,NONE,NEAR_PHRASE,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,top notch roofing,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,beacon roofing new orleans,NONE,NEAR_PHRASE,3,1,81.894144,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,bismarck roofing,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,davey cox roofing,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,gonzales roof,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,independent roof inspectors near me,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,mcelroy metal pearl ms,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,metal roofing systems inc,NONE,NEAR_PHRASE,3,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,new orleans roofers,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,o hare roofing,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,rocket roofing reviews,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofer in birmingham al,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing contractors in new orleans,NONE,NEAR_PHRASE,3,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing contractors new orleans,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing new orleans,NONE,NEAR_PHRASE,2,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,slidell roofer,NONE,NEAR_PHRASE,3,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,slidell roofing,NONE,NEAR_PHRASE,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,keeley construction,NONE,AI_MAX,1,0,0.0,0.0,0.0
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,flex armor roof,NONE,AI_MAX,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing companies pensacola florida,NONE,PHRASE,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roofing company hammond,NONE,PHRASE,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing companies gulfport ms,NONE,PHRASE,3,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing companies pensacola florida,NONE,PHRASE,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing company hammond,NONE,PHRASE,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing company hammond la,NONE,PHRASE,4,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,roofing company in texas,NONE,PHRASE,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,3 sixty construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,3sixty contracting llc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,affordable quality construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,albert construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,alonso llc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,apex construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,bernard construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,bernard construction company,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,blanco construction,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,brown construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,carriere stumm llc,NONE,BROAD,1,1,8.39,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,clayton construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,coastal edge construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,cobalt construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,contractor,NONE,BROAD,3,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,contractors,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,dormers roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,drennan contracting,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ensured roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,erie home,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,family roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,fortified roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,free roof program,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,general contractor,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,green country rooftops & restoration,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,grizzly roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,gutter opening,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,highland construction,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,jl remodeling new orleans,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,jmc contractors,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,la fortified roof,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,louisiana fortified roof grant,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,louisiana roof crafters,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,new orleans contractors,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,new orleans fortified roof program,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,phillips general contracting,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,precision remodeling and construction,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,premier construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,real home roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roof financing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,roof maxx,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,rv roof replacement,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,sanchez construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,sanders construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,siding construction,NONE,BROAD,4,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,sm rib metal roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,sweeney construction,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,tosh construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,united contracting,NONE,BROAD,1,1,13.79,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,26 gauge metal roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,8 metal roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,alonso llc,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,asphalt for flat roof,NONE,BROAD,4,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,atkinson roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,beacon roofing supplies,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,carolina atlantic pearl river la,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,contractor,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,contractor near,NONE,BROAD,9,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,contractors,NONE,BROAD,2,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,corrugated metal roofing,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,diamond quality construction,NONE,BROAD,1,0,0.0,0.0,0.0
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,drip edge,NONE,BROAD,1,0,0.0,0.0,0.0
