date,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,match_type,keyword_status,quality_score,creative_quality,landing_page_quality,expected_ctr,max_cpc_bid,final_url,impressions,clicks,cost,conversions,conversions_value,avg_cpc
2025-05-21,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,6,0,0.0,0.0,0.0,
2025-05-21,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,7,1,11.74,0.0,0.0,11.74
2025-05-21,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,7,1,26.26,0.0,0.0,26.26
2025-05-21,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,36,2,42.065668,1.0,1.0,21.032834
2025-05-22,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,64,2,19.86,0.0,0.0,9.93
2025-05-22,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,25,0,0.0,0.0,0.0,
2025-05-22,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,93,4,37.678776,0.0,0.0,9.419694
2025-05-22,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,19,0,0.0,0.0,0.0,
2025-05-22,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,13,0,0.0,0.0,0.0,
2025-05-22,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,2,0,0.0,0.0,0.0,
2025-05-22,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,14,1,3.19,0.0,0.0,3.19
2025-05-22,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,47,4,36.03,0.0,0.0,9.0075
2025-05-23,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,43,1,26.64,1.0,1.0,26.64
2025-05-23,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,17,1,51.520952,1.0,1.0,51.520952
2025-05-23,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,40,1,8.63,0.0,0.0,8.63
2025-05-23,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,7,0,0.0,0.0,0.0,
2025-05-23,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,2,0,0.0,0.0,0.0,
2025-05-23,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,1,0,0.0,0.0,0.0,
2025-05-23,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,6,0,0.0,0.0,0.0,
2025-05-23,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,33,0,0.0,0.0,0.0,
2025-05-24,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,32,3,82.34,0.0,0.0,27.44666666666667
2025-05-24,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,7,0,0.0,0.0,0.0,
2025-05-24,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,24,2,13.7,0.0,0.0,6.85
2025-05-24,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,2,0,0.0,0.0,0.0,
2025-05-24,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,6,0,0.0,0.0,0.0,
2025-05-24,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,3,0,0.0,0.0,0.0,
2025-05-24,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,20,3,14.87,0.0,0.0,4.956666666666667
2025-05-25,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,20,0,0.0,0.0,0.0,
2025-05-25,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,3,0,0.0,0.0,0.0,
2025-05-25,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,9,0,0.0,0.0,0.0,
2025-05-25,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,2,0,0.0,0.0,0.0,
2025-05-25,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,3,0,0.0,0.0,0.0,
2025-05-25,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,4,0,0.0,0.0,0.0,
2025-05-25,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,1,0,0.0,0.0,0.0,
2025-05-25,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,12,0,0.0,0.0,0.0,
2025-05-26,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,37,2,80.150464,0.0,0.0,40.075232
2025-05-26,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,6,0,0.0,0.0,0.0,
2025-05-26,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,29,2,62.067,0.333334,83.3335,31.0335
2025-05-26,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,20,0,0.0,0.0,0.0,
2025-05-26,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,9,0,0.0,0.0,0.0,
2025-05-26,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,7,0,0.0,0.0,0.0,
2025-05-26,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,8,0,0.0,0.0,0.0,
2025-05-26,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,26,2,14.86,0.666666,166.6665,7.43
2025-05-27,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,25,3,65.71,1.0,1.0,21.903333333333332
2025-05-27,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,4,0,0.0,0.0,0.0,
2025-05-27,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,14,2,26.65,0.0,0.0,13.325
2025-05-27,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,1,0,0.0,0.0,0.0,
2025-05-27,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,1,0,0.0,0.0,0.0,
2025-05-27,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,4,0,0.0,0.0,0.0,
2025-05-27,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,2,0,0.0,0.0,0.0,
2025-05-27,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,11,0,0.0,0.0,0.0,
2025-05-28,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,86,2,71.812998,0.0,0.0,35.906499
2025-05-28,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,28,2,35.796751,0.0,0.0,17.8983755
2025-05-28,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,61,2,20.695478,0.0,0.0,10.347739
2025-05-28,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,12,0,0.0,0.0,0.0,
2025-05-28,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,9,0,0.0,0.0,0.0,
2025-05-28,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,2,0,0.0,0.0,0.0,
2025-05-28,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,4,0,0.0,0.0,0.0,
2025-05-28,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,41,0,0.0,0.0,0.0,
2025-05-29,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,27,2,31.28,1.0,1.0,15.64
2025-05-29,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,6,1,31.112424,1.0,1.0,31.112424
2025-05-29,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,17,1,19.100018,1.0,0.0,19.100018
2025-05-29,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,5,0,0.0,0.0,0.0,
2025-05-29,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,1,0,0.0,0.0,0.0,
2025-05-29,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,3,0,0.0,0.0,0.0,
2025-05-29,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,9,1,7.21,0.0,0.0,7.21
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,62,2,12.85,0.0,0.0,6.425
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,20,1,21.42578,0.0,0.0,21.42578
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,62,1,11.95,0.0,0.0,11.95
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,295231778329,local roofers near me,BROAD,REMOVED,,,,,,,1,0,0.0,0.0,0.0,
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,17,0,0.0,0.0,0.0,
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,20,1,17.582,0.0,0.0,17.582
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,3,0,0.0,0.0,0.0,
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,14,0,0.0,0.0,0.0,
2025-05-30,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,23,0,0.0,0.0,0.0,
2025-05-31,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,50,4,79.297099,0.0,0.0,19.82427475
2025-05-31,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,8,0,0.0,0.0,0.0,
2025-05-31,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,23,1,5.72,0.0,0.0,5.72
2025-05-31,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,11,0,0.0,0.0,0.0,
2025-05-31,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,23,0,0.0,0.0,0.0,
2025-05-31,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,5,0,0.0,0.0,0.0,
2025-05-31,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,3,0,0.0,0.0,0.0,
2025-05-31,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,13,0,0.0,0.0,0.0,
2025-06-01,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,28,1,3.7,0.0,0.0,3.7
2025-06-01,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,4,0,0.0,0.0,0.0,
2025-06-01,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,13,0,0.0,0.0,0.0,
2025-06-01,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,2,0,0.0,0.0,0.0,
2025-06-01,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,3,0,0.0,0.0,0.0,
2025-06-01,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,3,0,0.0,0.0,0.0,
2025-06-01,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,4,0,0.0,0.0,0.0,
2025-06-01,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,9,0,0.0,0.0,0.0,
2025-06-02,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,94,4,74.646614,2.0,2.0,18.6616535
2025-06-02,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,31,0,0.0,0.0,0.0,
2025-06-02,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,83,0,0.0,0.0,0.0,
2025-06-02,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,16,2,13.56,0.0,0.0,6.78
2025-06-02,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,13,0,0.0,0.0,0.0,
2025-06-02,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,6,0,0.0,0.0,0.0,
2025-06-02,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,29,1,3.51,0.0,0.0,3.51
2025-06-02,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,26,1,3.36,0.0,0.0,3.36
2025-06-03,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,106,4,78.799572,1.0,1.0,19.699893
2025-06-03,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,31,2,27.84,0.0,0.0,13.92
2025-06-03,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,109,6,38.57,0.0,0.0,6.428333333333333
2025-06-03,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,27,0,0.0,0.0,0.0,
2025-06-03,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,23,0,0.0,0.0,0.0,
2025-06-03,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,8,0,0.0,0.0,0.0,
2025-06-03,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,46,1,17.76,0.0,0.0,17.76
2025-06-03,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,37,3,35.76,0.0,0.0,11.92
2025-06-04,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,39,1,28.68,0.0,0.0,28.68
2025-06-04,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,18,1,32.76,0.0,0.0,32.76
2025-06-04,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,59,3,80.300136,0.0,0.0,26.766712
2025-06-04,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,25059690,roofing estimate,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,9,0,0.0,0.0,0.0,
2025-06-04,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,46854528,roofing quotes,BROAD,ENABLED,,,,,,,9,1,13.28,1.0,250.0,13.28
2025-06-04,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,675459627,free roof inspection,BROAD,ENABLED,5.0,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,,,1,0,0.0,0.0,0.0,
2025-06-04,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,22541041,commercial roofing,BROAD,ENABLED,,,,,,,19,0,0.0,0.0,0.0,
2025-06-04,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,19,0,0.0,0.0,0.0,
2025-06-05,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,10619091,roof repair,BROAD,ENABLED,3.0,ABOVE_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,60,3,94.257056,0.0,0.0,31.419018666666666
2025-06-05,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,10940511,roofing contractor,BROAD,ENABLED,2.0,AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,,,18,0,0.0,0.0,0.0,
2025-06-05,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,23706431,roofing company,BROAD,ENABLED,3.0,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,,,86,0,0.0,0.0,0.0,
