date,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_group_status,ad_group_type,cpc_bid,impressions,clicks,cost,conversions,conversions_value,avg_cpc
2025-06-27,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,68,2,19.6,1.0,100.0,9.8
2025-06-27,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,63,2,29.41,0.0,0.0,14.705
2025-06-27,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,47,1,45.716668,0.0,0.0,45.716668
2025-06-27,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,71,2,20.49,0.0,0.0,10.245
2025-06-28,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,42,0,0.0,0.0,0.0,
2025-06-28,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,48,0,0.0,0.0,0.0,
2025-06-28,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,33,0,0.0,0.0,0.0,
2025-06-28,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,49,1,5.62,0.0,0.0,5.62
2025-06-29,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,21,2,84.0731,1.0,1.0,42.03655
2025-06-29,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,15,0,0.0,0.0,0.0,
2025-06-29,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,15,0,0.0,0.0,0.0,
2025-06-29,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,18,0,0.0,0.0,0.0,
2025-06-30,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,24,2,78.233852,0.0,0.0,39.116926
2025-06-30,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,15,0,0.0,0.0,0.0,
2025-06-30,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,27,1,7.41,0.0,0.0,7.41
2025-06-30,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,37,1,31.721052,0.0,0.0,31.721052
2025-07-01,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,117,5,53.87,0.0,0.0,10.774
2025-07-01,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,64,3,32.69,0.0,0.0,10.896666666666667
2025-07-01,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,96,2,7.79,0.0,0.0,3.895
2025-07-01,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,77,1,5.46,0.0,0.0,5.46
2025-07-02,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,32,0,0.0,0.0,0.0,
2025-07-02,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,19,0,0.0,0.0,0.0,
2025-07-02,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,13,2,40.622628,1.0,1.0,20.311314
2025-07-02,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,30,4,73.815688,1.0,1.0,18.453922
2025-07-03,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,80,6,84.590684,1.0,250.0,14.098447333333334
2025-07-03,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,23,0,0.0,0.0,0.0,
2025-07-03,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,21,0,0.0,0.0,0.0,
2025-07-03,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,38,0,0.0,0.0,0.0,
2025-07-04,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,43,1,4.72,0.0,0.0,4.72
2025-07-04,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,13,0,0.0,0.0,0.0,
2025-07-04,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,10,0,0.0,0.0,0.0,
2025-07-04,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,14,0,0.0,0.0,0.0,
2025-07-05,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,60,1,30.41,0.0,0.0,30.41
2025-07-05,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,36,2,6.4818,0.0,0.0,3.2409
2025-07-05,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,28,3,139.925148,2.0,101.0,46.641716
2025-07-05,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,19,0,0.0,0.0,0.0,
2025-07-06,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,44,1,23.14,0.0,0.0,23.14
2025-07-06,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,46,3,23.34,0.0,0.0,7.78
2025-07-06,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,34,2,19.317448,0.0,0.0,9.658724
2025-07-06,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,23,0,0.0,0.0,0.0,
2025-07-07,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,28,1,7.84,0.0,0.0,7.84
2025-07-07,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,24,2,98.635568,1.5,1.5,49.317784
2025-07-07,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,5,0,0.0,0.0,0.0,
2025-07-07,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,13,2,40.357226,0.5,0.5,20.178613
2025-07-08,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,93,2,43.504317,1.0,250.0,21.7521585
2025-07-08,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,52,1,13.785918,0.0,0.0,13.785918
2025-07-08,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,46,0,0.0,0.0,0.0,
2025-07-08,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,59,6,87.96636,1.0,100.0,14.66106
2025-07-09,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,98,2,9.17,0.5,0.5,4.585
2025-07-09,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,54,3,28.15,0.0,0.0,9.383333333333335
2025-07-09,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,63,1,17.184236,0.5,0.5,17.184236
2025-07-09,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,63,3,33.543686,0.0,0.0,11.181228666666666
2025-07-10,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,69,1,8.27,0.0,0.0,8.27
2025-07-10,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,96,6,129.422684,1.0,1.0,21.57044733333333
2025-07-10,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,29,1,9.03,0.0,0.0,9.03
2025-07-10,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,25,0,0.0,0.0,0.0,
2025-07-11,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,47,2,19.2,0.0,0.0,9.6
2025-07-11,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,47,2,18.18,0.0,0.0,9.09
2025-07-11,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,16,0,0.0,0.0,0.0,
2025-07-11,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,16,1,24.995344,0.0,0.0,24.995344
2025-07-12,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,43,0,0.0,0.0,0.0,
2025-07-12,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,49,3,40.548676,1.0,1.0,13.516225333333335
2025-07-12,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,14,0,0.0,0.0,0.0,
2025-07-12,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,10,1,6.57,0.0,0.0,6.57
2025-07-13,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,30,2,21.26,0.0,0.0,10.63
2025-07-13,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,44,1,45.71,0.0,0.0,45.71
2025-07-13,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,27,0,0.0,0.0,0.0,
2025-07-13,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,15,2,10.39,0.0,0.0,5.195
2025-07-14,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,63,2,38.88,0.0,0.0,19.44
2025-07-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,116,3,47.683628,0.0,0.0,15.894542666666666
2025-07-14,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,43,3,83.73428,1.0,1.0,27.911426666666667
2025-07-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,21,0,0.0,0.0,0.0,
2025-07-15,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,28,0,0.0,0.0,0.0,
2025-07-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,79,5,107.92661,1.0,1.0,21.585322
2025-07-15,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,21,0,0.0,0.0,0.0,
2025-07-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,9,1,2.984394,0.0,0.0,2.984394
2025-07-16,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,62,4,61.652094,0.0,0.0,15.4130235
2025-07-16,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,113,1,4.91,0.0,0.0,4.91
2025-07-16,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,41,3,40.68,1.0,250.0,13.56
2025-07-16,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,24,1,4.41,0.0,0.0,4.41
2025-07-17,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,24,0,0.0,0.0,0.0,
2025-07-17,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,99,4,51.81,1.0,100.0,12.9525
2025-07-17,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,36,0,0.0,0.0,0.0,
2025-07-17,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,14,1,4.79,0.0,0.0,4.79
2025-07-18,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,23,1,65.865888,1.0,1.0,65.865888
2025-07-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,95,5,43.58421,1.0,100.0,8.716842
2025-07-18,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,14,1,20.17,0.0,0.0,20.17
2025-07-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,12,0,0.0,0.0,0.0,
2025-07-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,22,1,17.97,0.0,0.0,17.97
2025-07-19,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,60,3,32.825791,0.0,0.0,10.941930333333334
2025-07-19,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,21,2,8.64,0.0,0.0,4.32
2025-07-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,8,1,3.81,0.0,0.0,3.81
2025-07-20,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,22,2,14.83,0.0,0.0,7.415
2025-07-20,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,32,0,0.0,0.0,0.0,
2025-07-20,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,10,0,0.0,0.0,0.0,
2025-07-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,5,0,0.0,0.0,0.0,
2025-07-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,68,3,71.228536,1.0,1.0,23.74284533333333
2025-07-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,138,0,0.0,0.0,0.0,
2025-07-21,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,54,3,40.960458,0.0,0.0,13.653486
2025-07-21,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,23,3,15.82,0.0,0.0,5.273333333333333
2025-07-22,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,82,3,24.085031,0.0,0.0,8.028343666666666
2025-07-22,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,175,2,14.342538,0.0,0.0,7.171269
2025-07-22,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,61,0,0.0,0.0,0.0,
2025-07-22,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,26,2,16.857071,0.0,0.0,8.4285355
2025-07-23,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,33,1,18.92,0.0,0.0,18.92
2025-07-23,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,87,6,156.079284,2.5,52.0,26.013214
2025-07-23,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,47,3,15.78,0.0,0.0,5.26
2025-07-23,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,16,1,0.71,0.0,0.0,0.71
2025-07-24,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,25,2,76.413045,1.5,51.0,38.2065225
2025-07-24,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,61,1,12.15,0.0,0.0,12.15
2025-07-24,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,15,4,34.06,0.0,0.0,8.515
2025-07-24,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,13,1,5.5,0.0,0.0,5.5
2025-07-25,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,61,1,40.59,0.0,0.0,40.59
2025-07-25,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,103,1,6.23,0.0,0.0,6.23
2025-07-25,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,33,2,33.7,2.0,350.0,16.85
2025-07-25,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,14,0,0.0,0.0,0.0,
2025-07-26,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,39,2,38.5661,0.0,0.0,19.28305
2025-07-26,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,62,2,45.461166,0.0,0.0,22.730583
2025-07-26,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,27,0,0.0,0.0,0.0,
2025-07-26,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,5,0,0.0,0.0,0.0,
2025-07-27,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,8,0,0.0,0.0,0.0,
2025-07-27,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,9,0,0.0,0.0,0.0,
2025-07-27,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,2,0,0.0,0.0,0.0,
2025-07-27,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,4,0,0.0,0.0,0.0,
2025-07-28,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,56,5,126.374066,0.0,0.0,25.2748132
2025-07-28,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,142,3,45.188898,0.0,0.0,15.062966
2025-07-28,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,35,1,27.71,0.0,0.0,27.71
2025-07-28,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,25,0,0.0,0.0,0.0,
2025-07-29,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,70,1,24.1,0.0,0.0,24.1
2025-07-29,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,185,3,21.805664,0.0,0.0,7.268554666666667
2025-07-29,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,49,3,31.485694,0.0,0.0,10.495231333333335
2025-07-29,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,45,4,86.892756,1.0,1.0,21.723189
2025-07-30,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,96,0,0.0,0.0,0.0,
2025-07-30,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,232,2,28.996245,0.0,0.0,14.4981225
2025-07-30,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,61,2,13.68,0.0,0.0,6.84
2025-07-30,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,42,0,0.0,0.0,0.0,
2025-07-31,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,83,4,107.134464,1.0,250.0,26.783616
2025-07-31,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,137,1,3.37,0.0,0.0,3.37
2025-07-31,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,54,2,54.2,0.0,0.0,27.1
2025-07-31,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,76,5,55.089902,0.0,0.0,11.0179804
2025-08-01,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,13,0,0.0,0.0,0.0,
2025-08-01,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,20,5,165.252012,2.5,52.0,33.050402399999996
2025-08-01,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,10,0,0.0,0.0,0.0,
2025-08-01,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,4,0,0.0,0.0,0.0,
2025-08-02,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,25,1,18.02306,0.0,0.0,18.02306
2025-08-02,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,37,2,7.551018,0.0,0.0,3.775509
2025-08-02,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,25,1,8.53,0.0,0.0,8.53
2025-08-02,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,21,0,0.0,0.0,0.0,
2025-08-03,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,49,6,73.580367,0.0,0.0,12.2633945
2025-08-03,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,38,0,0.0,0.0,0.0,
2025-08-03,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,23,0,0.0,0.0,0.0,
2025-08-03,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,29,1,14.46,0.0,0.0,14.46
2025-08-04,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,36,2,134.554224,1.0,1.0,67.277112
2025-08-04,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,108,4,93.460943,1.0,1.0,23.36523575
2025-08-04,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,38,0,0.0,0.0,0.0,
2025-08-04,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,106,4,71.359886,1.0,250.0,17.8399715
2025-08-05,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,78,0,0.0,0.0,0.0,
2025-08-05,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,88,2,21.589022,0.5,50.0,10.794511
